,review_number,revision_number,status,author,url,start_date,start_time,close_date,close_time
1145,30416,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/30416/3,2013-11-20,14:00:21.229000000,2013-11-28,12:01:19.084000000
1149,30417,4,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/30417/4,2013-11-20,14:00:29.338000000,2013-12-02,05:52:04.953000000
1153,30418,4,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/30418/4,2013-11-20,14:57:32.957000000,2013-11-28,12:07:20.630000000
1155,30447,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/30447/2,2013-11-26,07:26:27.647000000,2013-11-28,11:54:03.516000000
1160,30448,5,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/30448/5,2013-11-26,07:25:51.269000000,2014-01-31,07:54:14.809000000
1163,30701,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/30701/3,,,2013-12-02,05:51:20.271000000
1165,31669,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/31669/2,2014-01-07,13:36:51.851000000,2014-01-07,16:25:48.534000000
1168,31670,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/31670/3,2014-01-07,16:13:57.877000000,2014-01-07,16:26:39.850000000
1173,31714,5,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/31714/5,2014-01-08,16:03:31.383000000,2014-01-08,17:18:18.901000000
1176,31715,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/31715/3,2014-01-08,16:10:41.178000000,2014-02-03,15:57:56.767000000
1178,31732,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/31732/2,2014-01-08,17:24:10.299000000,2014-01-08,17:24:42.636000000
1182,31828,4,ApproveAfterChange,Eliana Simpson,http://review.couchbase.org/#/c/31828/4,2014-01-10,21:14:40.416000000,2014-01-16,08:51:52.257000000
1183,32336,1,Rejected,Eliana Simpson,http://review.couchbase.org/#/c/32336/1,2014-01-15,10:28:08.650000000,2014-01-15,18:47:20.514000000
1188,32337,5,ApproveAfterChange,Eliana Simpson,http://review.couchbase.org/#/c/32337/5,2014-01-15,10:52:37.529000000,2014-01-16,08:57:18.900000000
1189,32430,1,Rejected,Eliana Simpson,http://review.couchbase.org/#/c/32430/1,2014-01-15,18:40:32.973000000,2014-01-15,18:40:32.973000000
1193,32588,4,ApproveAfterChange,Yasmin Rush,http://review.couchbase.org/#/c/32588/4,,,2014-02-14,07:12:26.172000000
1198,33405,5,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/33405/5,2014-02-10,15:21:56.314000000,2014-02-25,11:44:00.079000000
1205,33700,7,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/33700/7,,,2014-03-06,09:19:36.852000000
