,review_number,revision_number,status,author,url,start_date,start_time,close_date,close_time
1992,77515,6,ApproveAfterChange,Marques Ellis,http://review.couchbase.org/#/c/77515/6,2017-04-28,22:52:56.421000000,2017-07-10,19:15:08.949000000
1994,77611,2,DirectlyApprove,Marques Ellis,http://review.couchbase.org/#/c/77611/2,2017-05-02,17:43:30.906000000,2017-05-02,17:43:52.772000000
1995,77650,1,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/77650/1,2017-05-03,07:52:54.361000000,2017-05-22,14:02:25.665000000
1999,77722,4,ApproveAfterChange,Marques Ellis,http://review.couchbase.org/#/c/77722/4,2017-05-04,13:30:20.204000000,2017-06-01,00:29:19.152000000
2001,77729,2,DirectlyApprove,Marques Ellis,http://review.couchbase.org/#/c/77729/2,2017-05-04,18:54:16.274000000,2017-05-05,16:43:45.995000000
2004,78182,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/78182/3,2017-05-16,10:01:49.189000000,2017-05-29,10:43:50.513000000
2010,78236,6,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/78236/6,2017-05-17,11:53:57.895000000,2017-05-29,11:45:32.614000000
2013,78393,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/78393/3,2017-05-22,10:42:03.161000000,2017-05-29,10:44:20.089000000
2014,78480,1,Rejected,Tamara Lamb,http://review.couchbase.org/#/c/78480/1,2017-05-23,17:48:06.395000000,2017-06-23,17:41:08.165000000
2016,78710,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/78710/2,2017-05-29,09:44:55.972000000,2017-05-29,09:45:06.362000000
2019,78711,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/78711/3,2017-05-29,10:18:48.219000000,2017-05-29,10:43:40.506000000
2021,78712,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/78712/2,2017-05-29,11:41:48.128000000,2017-05-29,11:43:28.725000000
2024,78713,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/78713/3,2017-05-29,11:55:31.946000000,2017-05-30,08:08:08.295000000
2029,78828,5,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/78828/5,2017-05-31,09:22:02.537000000,2017-06-06,16:21:39.351000000
2043,78878,14,ApproveAfterChange,Marques Ellis,http://review.couchbase.org/#/c/78878/14,2017-05-31,23:21:59.545000000,2017-06-02,19:09:08.726000000
2045,79114,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/79114/2,2017-06-06,16:22:52.277000000,2017-06-06,16:23:07.426000000
2050,79382,5,ApproveAfterChange,Marques Ellis,http://review.couchbase.org/#/c/79382/5,2017-06-12,21:46:31.833000000,2017-07-10,15:23:39.048000000
2057,79445,7,ApproveAfterChange,Marques Ellis,http://review.couchbase.org/#/c/79445/7,2017-06-13,23:52:48.147000000,2017-09-05,15:19:42.057000000
2060,79461,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/79461/3,2017-06-14,06:18:38.570000000,2017-06-20,14:58:38.796000000
2070,79472,10,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/79472/10,2017-06-14,10:38:01.946000000,2017-07-10,21:55:05.996000000
2078,79521,8,ApproveAfterChange,Marques Ellis,http://review.couchbase.org/#/c/79521/8,2017-06-14,21:47:52.529000000,2017-08-21,11:57:23.265000000
2080,79716,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/79716/2,2017-06-20,15:00:20.423000000,2017-06-20,15:00:35.421000000
2084,80214,4,ApproveAfterChange,Cory Peck,http://review.couchbase.org/#/c/80214/4,2017-07-01,09:28:14.806000000,2017-07-03,08:26:02.750000000
2091,80361,7,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/80361/7,2017-07-07,07:22:40.371000000,2017-07-10,21:52:10.605000000
2093,80491,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/80491/2,2017-07-11,04:36:51.357000000,2017-07-11,04:37:15.999000000
2095,80511,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/80511/2,2017-07-11,11:32:38.096000000,2017-07-11,11:33:03.194000000
2097,80549,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/80549/2,2017-07-12,08:45:18.836000000,2017-07-12,08:45:46.548000000
2099,80574,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/80574/2,2017-07-12,12:25:38.970000000,2017-07-12,12:25:56.151000000
2101,80656,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/80656/2,2017-07-13,16:05:06.445000000,2017-07-13,16:05:24.521000000
2103,80657,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/80657/2,2017-07-13,16:07:15.240000000,2017-07-17,11:29:58.503000000
2113,81108,10,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/81108/10,2017-07-19,16:56:11.664000000,2017-08-17,18:52:25.182000000
2116,81247,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/81247/3,2017-07-21,14:00:02.986000000,2017-07-28,12:55:49.404000000
2121,81845,5,Rejected,Jovan Hinton,http://review.couchbase.org/#/c/81845/5,2017-08-03,16:03:17.332000000,2017-11-16,19:22:03.431000000
2123,81973,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/81973/2,2017-08-07,06:59:24.121000000,2017-08-07,12:59:13.141000000
2125,81977,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/81977/2,2017-08-07,07:30:06.660000000,2017-08-07,20:24:13.668000000
2128,81978,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/81978/3,2017-08-07,07:34:58.339000000,2017-08-11,07:26:32.879000000
2131,81986,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/81986/3,2017-08-07,07:51:55.051000000,2017-08-08,08:34:49.067000000
2135,81994,4,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/81994/4,2017-08-07,09:58:41.622000000,2017-08-17,18:53:51.225000000
2138,82036,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/82036/3,2017-08-08,06:40:31.776000000,2017-08-09,15:44:29.059000000
2141,82046,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/82046/3,2017-08-08,10:54:43.748000000,2017-08-08,14:53:47.236000000
2148,82054,7,ApproveAfterChange,Sophia Gaines,http://review.couchbase.org/#/c/82054/7,2017-08-08,14:52:56.575000000,2017-08-17,18:54:14.017000000
2151,82199,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/82199/3,2017-08-11,12:36:23.595000000,2017-08-11,13:07:06.351000000
2153,82441,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/82441/2,2017-08-18,07:21:04.177000000,2017-08-18,12:24:42.608000000
2155,82451,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/82451/2,2017-08-18,12:08:22.945000000,2017-08-21,06:25:41.178000000
2157,82497,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/82497/2,2017-08-21,12:14:44.903000000,2017-08-21,13:00:33.604000000
2159,82501,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/82501/2,2017-08-21,14:17:34.356000000,2017-08-22,04:51:56.504000000
2161,82555,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/82555/2,2017-08-22,06:29:20.452000000,2017-08-22,06:32:58.057000000
2163,82623,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/82623/2,2017-08-23,07:59:36.778000000,2017-08-23,16:44:35.142000000
2165,82801,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/82801/2,2017-08-28,07:20:23.626000000,2017-08-30,12:25:27.774000000
