review_number,revision_number,status,author,url,close_date,close_time
65183,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/65183/2,2016-06-23,09:01:47.700000000
65184,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/65184/2,2016-06-23,09:01:55.448000000
65185,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/65185/2,2016-06-23,09:02:01.175000000
65186,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/65186/3,2016-07-06,11:55:34.024000000
65673,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/65673/2,2016-07-13,05:40:25.713000000
65712,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/65712/2,2016-07-13,10:59:36.506000000
65713,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/65713/3,2016-07-13,14:12:52.574000000
65717,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/65717/2,2016-07-13,16:48:14.671000000
65718,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/65718/2,2016-07-13,16:48:32.626000000
65829,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/65829/2,2016-07-15,11:00:33.346000000
66152,3,ApproveAfterChange,Estrella Humphrey,http://review.couchbase.org/#/c/66152/3,2016-07-27,07:32:21.126000000
66249,5,ApproveAfterChange,Yahir Lindsey,http://review.couchbase.org/#/c/66249/5,2016-07-28,15:18:24.102000000
66251,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/66251/2,2016-07-27,16:49:15.877000000
66257,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/66257/3,2016-07-27,17:48:25.850000000
66281,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/66281/2,2016-07-28,13:16:26.293000000
66413,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/66413/2,2016-08-03,16:30:14.458000000
66449,3,ApproveAfterChange,Estrella Humphrey,http://review.couchbase.org/#/c/66449/3,2016-08-03,16:37:08.935000000
66465,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/66465/2,2016-08-03,22:30:44.487000000
66643,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/66643/2,2016-08-10,08:12:32.722000000
66830,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/66830/2,2016-08-17,10:54:01.808000000
66937,3,ApproveAfterChange,Estrella Humphrey,http://review.couchbase.org/#/c/66937/3,2016-08-24,13:41:45.730000000
66949,3,ApproveAfterChange,Estrella Humphrey,http://review.couchbase.org/#/c/66949/3,2016-08-24,13:45:07.792000000
67021,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/67021/2,2016-08-24,13:43:20.713000000
67023,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/67023/2,2016-08-24,13:42:33.207000000
67171,3,ApproveAfterChange,Estrella Humphrey,http://review.couchbase.org/#/c/67171/3,2016-08-31,07:19:56.403000000
67382,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/67382/2,2016-09-06,10:33:31.104000000
67631,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/67631/2,2016-09-13,14:59:49.394000000
67724,3,ApproveAfterChange,Lewis Roach,http://review.couchbase.org/#/c/67724/3,2016-09-28,06:42:27.865000000
67737,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/67737/2,2016-09-20,08:27:07.168000000
67867,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/67867/2,2016-09-26,11:44:24.545000000
68088,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/68088/2,2016-09-28,11:19:26.145000000
68148,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/68148/3,2016-09-30,10:16:45.303000000
68227,3,Rejected,Cory Peck,http://review.couchbase.org/#/c/68227/3,2016-10-03,07:22:47.299000000
68261,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/68261/2,2016-10-03,15:13:27.659000000
68384,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/68384/2,2016-10-05,07:09:13.426000000
68400,2,DirectlyApprove,Cory Peck,http://review.couchbase.org/#/c/68400/2,2016-10-06,04:59:37.603000000
68457,2,DirectlyApprove,Cory Peck,http://review.couchbase.org/#/c/68457/2,2016-10-12,07:51:29.004000000
68466,9,Rejected,Marques Ellis,http://review.couchbase.org/#/c/68466/9,2017-02-06,23:10:38.648000000
68572,7,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/68572/7,2016-10-27,05:07:52.699000000
68916,7,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/68916/7,2016-10-27,05:07:24.283000000
69416,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/69416/2,2016-11-02,12:15:00.281000000
70170,2,DirectlyApprove,Cory Peck,http://review.couchbase.org/#/c/70170/2,2016-11-30,18:59:48.298000000
70294,6,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/70294/6,2016-12-01,12:34:54.346000000
70559,1,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/70559/1,2016-12-12,10:58:23.137000000
70577,4,ApproveAfterChange,Marques Ellis,http://review.couchbase.org/#/c/70577/4,2016-12-29,05:49:45.632000000
70681,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/70681/2,2016-12-06,14:59:41.351000000
70864,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/70864/2,2016-12-15,12:12:23.092000000
70867,5,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/70867/5,2017-01-02,13:34:44.621000000
